<item:,a_man_with_plushies:allay_plush,">,",,,FALSE
<item:,a_man_with_plushies:angry_baldi_plush,">,",,,FALSE
<item:,a_man_with_plushies:angry_baldi_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:audino_plush,">,",,,FALSE
<item:,a_man_with_plushies:audino_plush_standing,">,",,,FALSE
<item:,a_man_with_plushies:badeline_plush,">,",,,FALSE
<item:,a_man_with_plushies:badeline_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:baldi_plush,">,",,,FALSE
<item:,a_man_with_plushies:baldi_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:bandaga_girl_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:bandage_girl_plush,">,",,,FALSE
<item:,a_man_with_plushies:black_crewmate_plush,">,",,,FALSE
<item:,a_man_with_plushies:black_crewmate_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:black_sheep_plush,">,",,,FALSE
<item:,a_man_with_plushies:black_sheep_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:blissey_almost_full_egg_holder_plush,">,",,,FALSE
<item:,a_man_with_plushies:blissey_almost_full_egg_holder_plush_standing,">,",,,FALSE
<item:,a_man_with_plushies:blissey_egg_holder_plush,">,",,,FALSE
<item:,a_man_with_plushies:blissey_egg_holder_plush_standing,">,",,,FALSE
<item:,a_man_with_plushies:blissey_full_egg_holder_plush,">,",,,FALSE
<item:,a_man_with_plushies:blissey_full_egg_holder_plush_standing,">,",,,FALSE
<item:,a_man_with_plushies:blissey_plush,">,",,,FALSE
<item:,a_man_with_plushies:blissey_plush_standing,">,",,,FALSE
<item:,a_man_with_plushies:blu_heavy_plush,">,",,,FALSE
<item:,a_man_with_plushies:blu_heavy_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:blue_crewmate_plush,">,",,,FALSE
<item:,a_man_with_plushies:blue_crewmate_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:blue_pikmin_plush,">,",,,FALSE
<item:,a_man_with_plushies:blue_pikmin_plush_standing,">,",,,FALSE
<item:,a_man_with_plushies:blue_pikmin_sprout,">,",,,FALSE
<item:,a_man_with_plushies:blue_pikmin_sprout_plant,">,",,,FALSE
<item:,a_man_with_plushies:blue_sheep_plush,">,",,,FALSE
<item:,a_man_with_plushies:blue_sheep_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:brown_crewmate_plush,">,",,,FALSE
<item:,a_man_with_plushies:brown_crewmate_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:brown_mooshroom_plush,">,",,,FALSE
<item:,a_man_with_plushies:brown_mooshroom_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:brown_sheep_plush,">,",,,FALSE
<item:,a_man_with_plushies:brown_sheep_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:candy_plush,">,",,,FALSE
<item:,a_man_with_plushies:candy_plush_standing,">,",,,FALSE
<item:,a_man_with_plushies:carrot_eating_pufferfish_plush,">,",,,FALSE
<item:,a_man_with_plushies:cc_blue_knight_plush,">,",,,FALSE
<item:,a_man_with_plushies:cc_blue_knight_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:cc_gray_knight_plush,">,",,,FALSE
<item:,a_man_with_plushies:cc_gray_knight_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:cc_green_knight_plush,">,",,,FALSE
<item:,a_man_with_plushies:cc_green_knight_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:cc_orange_knight_plush,">,",,,FALSE
<item:,a_man_with_plushies:cc_orange_knight_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:cc_red_knight_plush,">,",,,FALSE
<item:,a_man_with_plushies:cc_red_knight_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:chicken_plush,">,",,,FALSE
<item:,a_man_with_plushies:chicken_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:cindy_plush,">,",,,FALSE
<item:,a_man_with_plushies:cindy_plush_standing,">,",,,FALSE
<item:,a_man_with_plushies:companion_block_plushie,">,",,,FALSE
<item:,a_man_with_plushies:cow_plush,">,",,,FALSE
<item:,a_man_with_plushies:cow_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:crabster_plush,">,",,,FALSE
<item:,a_man_with_plushies:crabster_plush_standing,">,",,,FALSE
<item:,a_man_with_plushies:creeper_plush,">,",,,FALSE
<item:,a_man_with_plushies:creeper_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:crewmate_plush,">,",,,FALSE
<item:,a_man_with_plushies:crewmate_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:cuphead_plush,">,",,,FALSE
<item:,a_man_with_plushies:cuphead_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:cyan_crewmate_plush,">,",,,FALSE
<item:,a_man_with_plushies:cyan_crewmate_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:cyan_sheep_plush,">,",,,FALSE
<item:,a_man_with_plushies:cyan_sheep_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:enderman_plush,">,",,,FALSE
<item:,a_man_with_plushies:enderman_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:enderman_plush_with_block,">,",,,FALSE
<item:,a_man_with_plushies:enderman_plush_with_block_sitting,">,",,,FALSE
<item:,a_man_with_plushies:fall_guy_plush,">,",,,FALSE
<item:,a_man_with_plushies:fall_guy_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:female_indeedee_plush,">,",,,FALSE
<item:,a_man_with_plushies:female_indeedee_plush_standing,">,",,,FALSE
<item:,a_man_with_plushies:fredbear_plush,">,",,,FALSE
<item:,a_man_with_plushies:fredbear_plush_standing,">,",,,FALSE
<item:,a_man_with_plushies:freddy_fazbear_plush,">,",,,FALSE
<item:,a_man_with_plushies:freddy_fazbear_plush_standing,">,",,,FALSE
<item:,a_man_with_plushies:fully_puffed_pufferfish_plush,">,",,,FALSE
<item:,a_man_with_plushies:gd_cube_plush,">,",,,FALSE
<item:,a_man_with_plushies:gdm_cube_plush,">,",,,FALSE
<item:,a_man_with_plushies:gds_cube_plush,">,",,,FALSE
<item:,a_man_with_plushies:ghast_attacking_plush,">,",,,FALSE
<item:,a_man_with_plushies:ghast_plush,">,",,,FALSE
<item:,a_man_with_plushies:glados_plush,">,",,,FALSE
<item:,a_man_with_plushies:glados_plush_lying_down,">,",,,FALSE
<item:,a_man_with_plushies:golden_freddy_plush,">,",,,FALSE
<item:,a_man_with_plushies:golden_freddy_plush_standing,">,",,,FALSE
<item:,a_man_with_plushies:golden_plush_box,">,",,,FALSE
<item:,a_man_with_plushies:goose_plush,">,",,,FALSE
<item:,a_man_with_plushies:goose_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:gray_sheep_plush,">,",,,FALSE
<item:,a_man_with_plushies:gray_sheep_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:green_crewmate_plush,">,",,,FALSE
<item:,a_man_with_plushies:green_crewmate_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:green_sheep_plush,">,",,,FALSE
<item:,a_man_with_plushies:green_sheep_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:happycane_plush,">,",,,FALSE
<item:,a_man_with_plushies:happycane_plush_standing,">,",,,FALSE
<item:,a_man_with_plushies:headcrab_plush,">,",,,FALSE
<item:,a_man_with_plushies:heavy_plush,">,",,,FALSE
<item:,a_man_with_plushies:heavy_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:henry_stickmin_plush,">,",,,FALSE
<item:,a_man_with_plushies:henry_stickmin_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:henry_stickmin_toppat_leader_plush,">,",,,FALSE
<item:,a_man_with_plushies:henry_stickmin_toppat_leader_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:henry_stickmin_toppat_recruit_plush,">,",,,FALSE
<item:,a_man_with_plushies:henry_stickmin_toppat_recruit_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:insomni_plush,">,",,,FALSE
<item:,a_man_with_plushies:isaac_plush,">,",,,FALSE
<item:,a_man_with_plushies:isaac_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:jeb_sheep_plush,">,",,,FALSE
<item:,a_man_with_plushies:jeb_sheep_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:lariat_plushie,">,",,,FALSE
<item:,a_man_with_plushies:light_blue_sheep_plush,">,",,,FALSE
<item:,a_man_with_plushies:light_blue_sheep_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:light_gray_sheep_plush,">,",,,FALSE
<item:,a_man_with_plushies:light_gray_sheep_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:lime_crewmate_plush,">,",,,FALSE
<item:,a_man_with_plushies:lime_crewmate_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:lime_sheep_plush,">,",,,FALSE
<item:,a_man_with_plushies:lime_sheep_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:madeline_plush,">,",,,FALSE
<item:,a_man_with_plushies:madeline_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:magenta_sheep_plush,">,",,,FALSE
<item:,a_man_with_plushies:magenta_sheep_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:male_indeedee_plush,">,",,,FALSE
<item:,a_man_with_plushies:male_indeedee_plush_standing,">,",,,FALSE
<item:,a_man_with_plushies:meat_boy_plush,">,",,,FALSE
<item:,a_man_with_plushies:meat_boy_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:moai_plush,">,",,,FALSE
<item:,a_man_with_plushies:moobloom_plush,">,",,,FALSE
<item:,a_man_with_plushies:moobloom_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:muddy_pig_plush,">,",,,FALSE
<item:,a_man_with_plushies:muddy_pig_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:mugman_plush,">,",,,FALSE
<item:,a_man_with_plushies:mugman_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:ninji_plush,">,",,,FALSE
<item:,a_man_with_plushies:ninji_plush_standing,">,",,,FALSE
<item:,a_man_with_plushies:odd_tree,">,",,,FALSE
<item:,a_man_with_plushies:odd_tree_plant,">,",,,FALSE
<item:,a_man_with_plushies:off_plush,">,",,,FALSE
<item:,a_man_with_plushies:off_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:open_shulker_plush,">,",,,FALSE
<item:,a_man_with_plushies:orange_crewmate_plush,">,",,,FALSE
<item:,a_man_with_plushies:orange_crewmate_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:orange_sheep_plush,">,",,,FALSE
<item:,a_man_with_plushies:orange_sheep_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:peashooter_plush,">,",,,FALSE
<item:,a_man_with_plushies:peashooter_plush_flower_pot,">,",,,FALSE
<item:,a_man_with_plushies:peppino_blood_red_plush,">,",,,FALSE
<item:,a_man_with_plushies:peppino_blood_red_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:peppino_dark_cook_plush,">,",,,FALSE
<item:,a_man_with_plushies:peppino_dark_cook_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:peppino_dirt_cook_plush,">,",,,FALSE
<item:,a_man_with_plushies:peppino_dirt_cook_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:peppino_garish_cook_plush,">,",,,FALSE
<item:,a_man_with_plushies:peppino_garish_cook_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:peppino_golden_god_plush,">,",,,FALSE
<item:,a_man_with_plushies:peppino_golden_god_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:peppino_money_green_plush,">,",,,FALSE
<item:,a_man_with_plushies:peppino_money_green_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:peppino_mooney_orange_plush,">,",,,FALSE
<item:,a_man_with_plushies:peppino_mooney_orange_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:peppino_plush,">,",,,FALSE
<item:,a_man_with_plushies:peppino_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:peppino_sage_blue_plush,">,",,,FALSE
<item:,a_man_with_plushies:peppino_sage_blue_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:peppino_tv_purple_plush,">,",,,FALSE
<item:,a_man_with_plushies:peppino_tv_purple_plush_sitting,">,",,,FALSE
<item:,a_man_with_plushies:peppino_unfunny_cook_plush,">,",,,FALSE
